Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-178.9257	-239.4862	60.56046	0.051264	0.0082902	0.0136345	0.0137439	0.110953	0.0577437	0.0200033	0.104372	0.00960461	0.026725	0.0192229	0.0104942	0.16927	0.0107473	0.00622344	0.0140246	0.099502	0.0309684	0.0860268	0.0202933	0.00774883	0.0191102	0.00678301	0.00954347	0.0545759	0.0115279	0.045468	0.0234725	0.0125944	0.0323831	0.0676634	0.0160619	0.0862632	0.0190877	0.0502737	0.146869	0.0490185	0.0818306	0.137522	0.0808463	0.03577	0.110904	0.0241503	0.0116576	0.0295936	0.0265445	0.0328565	2.50775	0.623063	1.512603	0.4873971	0.0260174	0.168702	0.573952	1.74231	5.92762	38.4358	2.638471	0.3222241	1.006217	0.0242587	0.003923	0.006452	0.00650376	0.0525039	0.0273249	0.00946577	0.0493899	0.004545	0.0126465	0.00909647	0.00496596	0.0801004	0.00508572	0.00294499	0.0066366	0.0470853	0.0146545	0.0407087	0.00960299	0.00366682	0.00904312	0.00320979	0.00451606	0.0258258	0.00545512	0.0215159	0.0111074	0.00595979	0.015324	0.032019	0.00760067	0.0408206	0.00903248	0.02379	0.0694997	0.023196	0.0387231	0.065077	0.0382573	0.0169267	0.0524807	0.0114282	0.00551651	0.014004	0.0125611	0.015548	0.243699	0.756301	2.113227
396	-182.558	-238.9686	56.41055	0.0456354	0.0145033	0.0397605	0.0497607	0.300885	0.0994011	0.108804	0.115891	0.0558931	0.0115721	0.0325468	0.00291942	0.0874016	0.0224852	0.0281131	0.0757144	0.0447536	0.0284394	0.0097797	0.0484009	0.0324991	0.162807	0.108562	0.0145377	0.0752381	0.0189709	0.0463147	0.190486	0.0854017	0.0073936	0.0982131	0.01487	0.00249926	0.0285273	0.0435462	0.0317074	0.0258065	0.0473397	0.159505	0.115932	0.00633678	0.0169409	0.0668426	0.141205	0.11967	0.0824448	0.126836	4.17651	0.205872	1.045777	0.9542227	0.0371477	0.200702	0.605911	1.65041	4.98251	26.9196	2.38096	0.912453	5.071741	0.014754	0.00468894	0.0128546	0.0160877	0.0972763	0.0321365	0.0351764	0.0374677	0.0180703	0.00374128	0.0105224	0.00094385	0.028257	0.00726947	0.00908898	0.0244785	0.0144689	0.0091945	0.00316178	0.015648	0.010507	0.0526358	0.0350981	0.00470006	0.0243245	0.0061333	0.0149736	0.0615844	0.0276104	0.00239036	0.0317524	0.00480748	0.000808014	0.0092229	0.0140785	0.010251	0.00834327	0.015305	0.0515681	0.0374808	0.00204869	0.005477	0.0216103	0.0456517	0.0386896	0.0266545	0.041006	0.477111	0.522889	3.093094
432	-187.9992	-247.6779	59.67875	0.0412727	0.0135338	0.0118528	0.0174811	0.0698137	0.0811381	0.00402508	0.0344342	0.032281	0.177016	0.0200017	0.00545288	0.0166972	0.00360846	0.0152656	0.0334119	0.0725322	0.0246224	0.0020999	0.0155873	0.00429656	0.0699561	0.0216188	0.0288554	0.062388	0.0291087	0.00195487	0.011368	0.00625156	0.00140607	0.101222	0.0271862	0.0107431	0.00119839	0.00546885	0.0158549	0.0538598	0.0375309	0.0429338	0.10079	0.0019954	0.00247661	0.00338476	0.0298482	0.134651	0.0333242	0.0123617	0.344322	1.16392	1.356014	0.6439861	0.000323682	0.0198599	0.294442	3.39625	50.3528	3089.45	5.8104	0.4749111	0.07395733	0.0267282	0.00876453	0.00767592	0.0113208	0.0452114	0.0525451	0.00260664	0.0222996	0.0209052	0.114636	0.0129531	0.00353129	0.0108131	0.00233684	0.00988599	0.0216376	0.0469719	0.0159455	0.00135989	0.0100943	0.00278246	0.0453036	0.0140004	0.0186868	0.0404025	0.0188508	0.00126598	0.0073619	0.00404851	0.000910573	0.0655513	0.0176058	0.00695724	0.000776081	0.00354163	0.0102676	0.0348797	0.0243051	0.027804	0.0652715	0.00129222	0.00160385	0.00219197	0.0193297	0.0871999	0.0215808	0.00800544	0.321993	0.678007	1.544161
468	-178.2204	-237.6721	59.45168	0.00852489	0.00883415	0.00255808	0.00617939	0.0645352	0.0566525	0.0150817	0.00436981	0.0172828	0.0228334	0.00609397	0.00152181	0.0378221	0.00636657	0.00252979	0.0596679	0.016372	0.00952757	0.000909987	0.0203126	0.00416365	0.0225732	0.00350275	0.0114292	0.00643417	0.00667381	0.0173821	0.0193271	0.00680258	0.00134718	0.0309128	0.00770393	0.00597268	0.00236708	0.00306059	0.00163854	0.0205417	0.0172946	0.0157831	0.0234043	0.00295067	0.0084874	0.00796928	0.006289	0.0514443	0.00195848	0.00331706	3.54331	0.364172	1.32381	0.6761896	0.00325133	0.0611823	0.418263	2.39084	16.3446	307.566	4.142238	0.5107904	2.432445	0.0125605	0.0130161	0.00376905	0.00910464	0.0950855	0.0834711	0.0222212	0.00643842	0.0254644	0.0336425	0.00897879	0.00224222	0.0557266	0.00938042	0.00372737	0.087914	0.0241223	0.0140378	0.00134076	0.0299283	0.00613468	0.0332591	0.00516091	0.0168396	0.00948004	0.00983311	0.0256106	0.0284763	0.0100228	0.00198493	0.0455466	0.0113509	0.00880007	0.00348762	0.00450943	0.00241421	0.0302659	0.0254816	0.0232547	0.0344837	0.00434748	0.0125052	0.0117418	0.00926614	0.0757974	0.00288561	0.00488732	0.338095	0.661905	0.6787076
504	-183.5755	-245.6264	62.05097	0.0169337	0.00674748	0.13482	0.0137663	0.0297822	0.0200334	0.0126182	0.0181202	0.0329766	0.014254	0.000687828	0.0389113	0.0315744	0.0131693	0.0212521	0.0133301	0.0336662	0.00960996	0.0743558	0.00517504	0.0173061	0.0786932	0.0387279	0.0265443	0.00257166	0.0571626	0.0145086	0.076808	0.00500323	0.0235855	0.0365738	0.00451038	0.0057769	0.0369235	0.038404	0.0190729	0.0160707	0.0177662	0.000174033	0.110917	0.00780911	0.0224567	0.0202772	0.00745759	0.0734863	0.0178351	0.0170024	1.91679	0.770802	1.353775	0.6462253	0.0363276	0.198529	0.603857	1.65602	5.03705	27.5273	2.397102	0.4773507	0.6216886	0.0126825	0.0050535	0.100973	0.0103102	0.0223053	0.015004	0.00945034	0.013571	0.0246977	0.0106755	0.000515147	0.0291425	0.0236475	0.0098631	0.0159167	0.00998354	0.0252142	0.00719735	0.0556885	0.00387583	0.0129613	0.058937	0.0290051	0.0198802	0.00192603	0.0428117	0.0108661	0.0575251	0.00374715	0.0176643	0.0273918	0.00337803	0.00432659	0.0276538	0.0287626	0.0142846	0.0120361	0.0133059	0.000130341	0.0830706	0.0058486	0.0168188	0.0151865	0.00558534	0.0550373	0.0133576	0.0127339	0.323113	0.676887	1.335209
540	-176.0228	-237.8835	61.86074	0.00415456	0.0028643	0.00231318	0.0402315	0.0414607	0.0636042	0.00536652	0.0139379	0.0183579	0.0143019	0.0267857	0.0025934	0.0587218	0.0108156	0.00207131	0.0383023	0.0167981	0.0426757	0.023538	0.0307276	0.0129124	0.0276485	0.0414065	0.000285053	0.00729793	0.00230462	0.0489651	0.0577474	0.00147346	0.00578146	0.0217061	0.0181788	0.00199667	0.0579825	0.0112402	0.016993	0.0157599	0.0197041	0.00830815	0.0353498	0.0248175	0.0065608	0.00589048	0.0228898	0.0610847	0.0208581	0.00946135	2.3654	0.658649	1.585983	0.4140169	0.0147295	0.127826	0.526359	1.89984	7.82311	67.891	3.049835	0.2610475	0.8978236	0.00405629	0.00279655	0.00225846	0.0392799	0.04048	0.0620997	0.00523958	0.0136082	0.0179236	0.0139636	0.0261521	0.00253205	0.0573328	0.0105598	0.00202231	0.0373963	0.0164008	0.0416663	0.0229813	0.0300008	0.012607	0.0269946	0.0404271	0.00027831	0.00712531	0.00225011	0.0478069	0.0563814	0.00143861	0.00564471	0.0211927	0.0177488	0.00194944	0.056611	0.0109743	0.016591	0.0153872	0.019238	0.00811163	0.0345137	0.0242305	0.00640562	0.00575114	0.0223484	0.0596398	0.0203647	0.00923756	0.207008	0.792992	1.024227
576	-197.0736	-252.3008	55.22716	0.00115469	0.021779	0.066633	0.00362926	0.213939	0.0866989	0.0214746	0.058041	0.0861777	0.0313247	0.0128774	0.00978908	0.106202	0.0102876	0.00453854	0.249929	0.0528073	0.0300285	0.0572611	0.0393248	0.0110345	0.0249585	0.0937915	0.105755	0.00456279	0.0227406	0.167696	0.0191032	0.0385627	0.0214566	0.00197156	0.00586303	0.00361311	0.134567	0.0232177	0.0692718	0.0390597	0.0484538	0.0226153	0.0264222	0.16275	0.0816105	0.0234205	0.0616983	0.00842909	0.0700704	0.0407857	4.67099	0.0822523	1.358536	0.641464	0.00735827	0.0911216	0.47361	2.11144	10.9743	135.901	3.551664	0.472173	14.19714	0.000462362	0.00872076	0.0266812	0.00145323	0.0856656	0.034716	0.00859887	0.0232408	0.0345073	0.012543	0.00515636	0.00391974	0.0425255	0.00411937	0.00181732	0.100077	0.0211451	0.012024	0.0229285	0.0157464	0.00441845	0.00999389	0.037556	0.0423463	0.00182703	0.00910581	0.0671488	0.00764928	0.0154413	0.00859166	0.000789452	0.00234767	0.00144676	0.0538833	0.00929682	0.0277378	0.0156403	0.0194019	0.00905563	0.01058	0.0651683	0.0326785	0.00937803	0.0247052	0.00337517	0.0280576	0.0163314	0.320732	0.679268	2.497379
612	-187.8181	-250.2911	62.47303	0.0122615	0.0132296	0.00327519	0.00157287	0.0298243	0.0238146	0.00741702	0.0158255	0.00300096	0.0106046	0.0204717	0.0203657	0.00243741	0.00209054	0.0119577	0.00934116	0.0319564	0.05009	0.00777094	0.0298942	0.023363	0.0027496	0.0153307	0.0239543	0.0203174	0.00241493	0.0235774	0.01266	0.0234186	0.00412446	0.0179186	0.000102752	0.00347905	0.0326533	0.00665494	0.0112863	0.00656463	0.00160755	0.0202158	0.0146332	0.0161435	0.0171671	0.00400328	0.0241116	0.0175579	0.00574213	0.0115793	0.0978195	1.22555	1.275318	0.7246823	0.00384074	0.066361	0.429001	2.331	15.0691	260.367	4.021775	0.5682367	0.01995428	0.0182862	0.01973	0.00488445	0.0023457	0.0444785	0.035516	0.0110614	0.0236013	0.00447548	0.0158152	0.0305304	0.0303724	0.00363503	0.00311772	0.0178331	0.0139309	0.0476582	0.0747018	0.0115892	0.0445827	0.0348424	0.00410062	0.0228635	0.0357243	0.0303004	0.0036015	0.0351621	0.0188804	0.0349253	0.00615101	0.0267229	0.00015324	0.00518848	0.0486976	0.00992485	0.0168318	0.00979016	0.00239742	0.0301488	0.0218232	0.0240756	0.0256021	0.00597029	0.0359589	0.026185	0.00856353	0.0172689	0.362341	0.637659	0.6705333
648	-204.0853	-261.993	57.90765	0.0415023	0.00692896	0.00357018	0.000686568	0.00995732	0.0119783	0.00694175	0.00249586	0.00433979	0.0310995	0.00717829	0.00182884	0.00849027	0.0114012	0.0149268	0.0203063	0.000954412	0.0141713	0.000804748	0.00367094	0.0261993	0.019782	0.0117247	0.013807	0.0299004	0.00432325	0.0169569	0.0111574	0.00819967	0.0149247	0.001134	0.000238875	0.0100811	0.0210181	0.0320183	0.0106063	0.0363123	0.0109842	0.0358727	0.0039072	0.00380881	0.000789536	0.00083942	0.0943778	0.00854165	0.0173944	0.00445481	3.42995	0.392512	1.261001	0.7389994	0.000370636	0.0212162	0.300574	3.32697	47.1339	2698.07	5.712454	0.586042	2.184613	0.0635965	0.0106177	0.0054708	0.00105207	0.0152582	0.018355	0.0106373	0.00382455	0.00665011	0.0476556	0.0109997	0.00280244	0.0130102	0.0174707	0.0228732	0.0311165	0.0014625	0.0217155	0.00123316	0.0056252	0.0401468	0.0303131	0.0179665	0.0211573	0.0458182	0.00662477	0.0259841	0.0170971	0.0125649	0.02287	0.00173769	0.000366043	0.0154479	0.0322072	0.0490636	0.0162526	0.0556435	0.0168318	0.0549698	0.00598723	0.00583647	0.00120985	0.00128629	0.144621	0.0130889	0.0266545	0.00682638	0.3695	0.6305	0.6525883
684	-187.8315	-251.2251	63.39358	0.010703	0.00604804	0.000449662	0.000392941	0.00260998	0.0155962	0.0392566	0.022561	0.000760365	0.00965936	0.0292152	0.00493205	0.00583526	0.00813939	0.00465349	0.00187642	0.0125714	0.00363495	0.0128288	0.00976477	0.0120193	0.0336512	0.00613319	0.00705934	0.0448425	0.0151191	0.0127028	0.0237831	0.008134	0.0517189	0.00857148	0.00339826	0.000253357	0.0466545	0.00558914	0.0237727	0.03893	0.00302698	0.00822244	0.00154204	0.00475972	0.00543573	0.00066826	0.021493	0.0238789	0.044475	0.0050354	0.887652	1.02809	1.540674	0.4593255	0.0194879	0.146526	0.549263	1.82062	6.82474	51.3139	2.847417	0.2981327	0.2158504	0.0161589	0.00913105	0.000678879	0.000593245	0.00394043	0.0235465	0.0592679	0.0340616	0.00114796	0.0145833	0.0441078	0.00744619	0.00880981	0.0122885	0.00702562	0.00283293	0.0189798	0.00548788	0.0193684	0.0147424	0.0181462	0.050805	0.0092596	0.0106579	0.0677011	0.0228261	0.0191781	0.0359066	0.0122803	0.0780828	0.0129408	0.00513054	0.000382507	0.0704369	0.00843822	0.035891	0.0587748	0.00457	0.0124139	0.0023281	0.00718601	0.00820662	0.00100891	0.0324492	0.0360513	0.0671464	0.00760222	0.229663	0.770337	0.6623595
720	-177.7731	-238.8712	61.09808	0.00838417	0.0169769	0.0151913	0.000703178	0.0473546	0.0420554	0.00933279	0.037745	0.0139848	0.000206168	0.0749057	0.0320292	0.020784	0.0048142	0.0124554	0.0111435	0.018397	0.024445	0.00209156	0.00586673	0.0144812	0.00909875	0.0573803	0.00346109	0.0266095	0.0471686	0.0753581	0.0286757	0.00895501	0.0156912	0.0314987	0.0227769	0.029916	0.0250209	0.0660258	0.0101688	0.0157906	0.00427674	0.0242797	0.028645	0.0202523	0.00886196	0.0493313	0.035544	0.00727793	0.0846924	0.0641575	1.84537	0.788658	1.284269	0.7157312	0.00881704	0.0995242	0.486824	2.05413	10.0478	113.417	3.420889	0.5573063	0.5849717	0.00690474	0.0139813	0.0125108	0.000579099	0.0389987	0.0346345	0.00768597	0.0310847	0.0115171	0.000169789	0.0616882	0.0263775	0.0171165	0.00396471	0.0102576	0.00917716	0.0151507	0.0201316	0.0017225	0.00483152	0.0119259	0.00749323	0.0472552	0.00285037	0.0219141	0.0388454	0.0620608	0.0236157	0.00737485	0.0129224	0.0259406	0.0187578	0.0246371	0.0206058	0.0543752	0.00837447	0.0130043	0.00352209	0.0199955	0.0235905	0.0166787	0.00729823	0.0406266	0.0292721	0.0059937	0.069748	0.0528366	0.357866	0.642134	1.214263
756	-183.4977	-244.7612	61.26353	0.0208299	0.000275512	0.0265624	0.00485959	0.0252006	0.0357396	0.00976588	0.012443	0.0256337	0.000575154	0.0181232	0.0153472	0.0283661	0.00412786	0.00214376	0.0119914	0.0301554	0.0743737	0.0220272	0.008044	0.0205062	0.0222492	0.0317198	0.0103312	0.0446723	0.0137474	0.0346863	0.0315894	0.0299402	0.00558103	0.00917341	0.0200319	0.00873905	0.0777939	0.0036715	0.0227375	0.00447525	0.0436249	0.0209463	0.0374662	0.0161509	0.0137104	0.000751137	0.0200745	0.00199352	0.0150561	0.0108593	2.35052	0.662369	1.119792	0.880208	0.0194489	0.146383	0.549096	1.82118	6.8314	51.4167	2.848865	0.7860459	0.8871653	0.0219524	0.00029036	0.0279939	0.00512148	0.0265588	0.0376657	0.0102922	0.0131135	0.0270151	0.000606151	0.0190999	0.0161743	0.0298948	0.00435032	0.00225929	0.0126376	0.0317805	0.0783819	0.0232143	0.00847751	0.0216113	0.0234482	0.0334292	0.0108879	0.0470798	0.0144882	0.0365556	0.0332918	0.0315537	0.00588181	0.00966778	0.0211115	0.00921002	0.0819864	0.00386937	0.0239629	0.00471643	0.0459759	0.0220752	0.0394854	0.0170213	0.0144493	0.000791617	0.0211564	0.00210096	0.0158675	0.0114445	0.440104	0.559896	0.9488637
792	-185.4895	-246.6165	61.12695	0.00189127	0.00351763	0.0268927	0.0152092	0.15758	0.00653408	0.0107112	0.0112525	0.0409948	0.00632236	0.00462514	0.00633362	0.0255418	0.00143702	0.00391521	0.0249743	0.00735417	0.0356605	0.0875407	0.00950071	0.0202676	0.0560977	0.0151057	0.0108915	0.0284585	0.0482528	0.0458818	0.0370145	0.0154146	0.00728691	0.00688818	0.0525571	0.0103564	0.0521903	0.00287543	0.0234257	0.00821368	0.0171777	0.0341812	0.0197864	0.00199267	0.00832469	0.019775	0.00958433	0.00812526	0.0225242	0.000257827	1.72433	0.818919	1.211426	0.7885742	0.00782005	0.093867	0.478017	2.09198	10.6534	127.876	3.507654	0.6509472	0.5264033	0.00176639	0.00328537	0.025117	0.014205	0.147176	0.00610264	0.010004	0.0105095	0.038288	0.0059049	0.00431975	0.00591542	0.0238553	0.00134214	0.00365669	0.0233253	0.00686859	0.0333059	0.0817604	0.00887339	0.0189294	0.0523936	0.0141083	0.0101723	0.0265794	0.0450667	0.0428523	0.0345705	0.0143968	0.00680577	0.00643336	0.0490868	0.00967255	0.0487442	0.00268556	0.0218789	0.00767134	0.0160435	0.0319243	0.0184799	0.0018611	0.00777502	0.0184693	0.00895148	0.00758875	0.021037	0.000240803	0.394287	0.605713	1.070697
828	-183.675	-243.7247	60.04968	0.061131	0.021939	0.113113	0.188954	0.103277	0.112113	0.0514198	0.150684	0.128299	0.018777	0.148323	0.0155943	0.0232499	0.0135923	0.0540802	0.0811431	0.0868816	0.0357231	0.131759	0.0127909	0.0841448	0.137798	0.098159	0.0802435	0.192694	0.0707334	0.255425	0.00835911	0.151474	0.0576438	0.0162146	0.00675682	0.121213	0.041778	0.0132362	0.0609773	0.0825448	0.0209322	0.15863	0.0709975	0.0279213	0.158136	0.355312	0.0224455	0.0251791	0.0262456	0.0138439	1.09757	0.975607	1.503656	0.4963444	0.184022	0.438001	0.772942	1.29376	2.2831	5.43414	1.223939	0.3300918	0.2812539	0.015627	0.00560829	0.0289153	0.0483027	0.0264009	0.0286596	0.0131445	0.0385196	0.0327973	0.00479998	0.0379161	0.0039864	0.0059434	0.00347462	0.0138246	0.0207427	0.0222097	0.00913194	0.0336818	0.00326976	0.02151	0.0352254	0.0250925	0.0205128	0.0492585	0.0180817	0.0652947	0.00213685	0.0387215	0.0147356	0.00414495	0.00172726	0.0309858	0.0106798	0.00338358	0.0155877	0.021101	0.00535093	0.0405507	0.0181492	0.00713756	0.0404245	0.090829	0.00573778	0.00643657	0.00670921	0.00353895	0.248172	0.751828	3.911883
864	-197.2693	-253.5947	56.32544	0.0494358	0.111844	0.0336839	0.0904483	0.0975261	0.0362402	0.0187091	0.0424014	0.0396491	0.00681132	0.0200348	0.0100604	0.0420487	0.00237816	0.0077724	0.00322871	0.0133178	0.0165004	0.0187357	0.00733344	0.0347598	0.0864916	0.0112035	0.0330069	0.0329942	0.00811323	0.0367312	0.0437452	0.0241626	0.0872024	0.0241673	0.00707597	0.0355395	0.0446842	0.000340832	0.0490104	0.0341448	0.0112162	0.0294438	0.0451467	0.0455961	0.0134464	0.0261551	0.0169711	0.0239793	0.133796	0.00374589	4.72368	0.0690788	1.474292	0.5257079	0.00605449	0.082854	0.459763	2.17503	12.0694	165.167	3.69268	0.3565833	17.09527	0.0306858	0.0694239	0.0209083	0.0561432	0.0605365	0.022495	0.0116131	0.0263194	0.0246111	0.00422793	0.012436	0.0062447	0.0261005	0.00147617	0.00482449	0.00200413	0.00826662	0.0102421	0.0116296	0.00455202	0.0215762	0.0536871	0.00695423	0.0204881	0.0204802	0.00503605	0.0227998	0.0271536	0.0149983	0.0541284	0.0150011	0.0043922	0.0220601	0.0277364	0.000211561	0.0304218	0.0211944	0.00696214	0.0182764	0.0280235	0.0283024	0.00834644	0.016235	0.0105343	0.0148845	0.0830499	0.00232515	0.262854	0.737146	1.61103
900	-178.9517	-237.3037	58.35201	0.0208551	0.0454879	0.0635746	0.0687184	0.15733	0.0852269	0.086909	0.0635914	0.0163221	0.0353363	0.0301687	0.0172344	0.06286	0.000142587	0.00338106	0.00254263	0.0057255	0.0693799	0.00435834	0.000957691	0.0310688	0.190978	0.00505734	0.0287706	0.205832	0.00484318	0.0144965	0.0400142	0.0660415	0.0183187	0.245165	0.041966	0.0303727	0.0416465	0.00254263	0.0581392	0.0436753	0.0274193	0.0838246	0.0124149	0.0224134	0.0184291	0.0948731	0.0011616	0.0328872	0.0881804	0.0161039	3.0271	0.493226	1.254575	0.745425	0.00672025	0.0871787	0.467119	2.14078	11.4707	148.804	3.617246	0.5941654	1.534337	0.00904096	0.0197196	0.0275604	0.0297903	0.0682047	0.0369469	0.0376761	0.0275677	0.00707581	0.0153187	0.0130785	0.00747133	0.0272506	6.18132e-05	0.00146573	0.00110226	0.00248208	0.030077	0.0018894	0.000415171	0.0134687	0.0827915	0.00219242	0.0124724	0.0892306	0.00209958	0.00628441	0.0173466	0.0286298	0.0079414	0.106282	0.0181928	0.0131669	0.0180543	0.00110226	0.0252041	0.0189338	0.0118866	0.036339	0.00538203	0.00971647	0.00798924	0.0411287	0.000503569	0.014257	0.0382273	0.00698125	0.372713	0.627287	2.306739
936	-174.1238	-233.7971	59.67331	0.00992118	0.143226	0.0789894	0.0198661	0.188463	0.19488	0.0125931	0.0250638	0.0789726	0.0206241	0.0839315	0.0610354	0.292666	0.0307588	0.000179202	0.0136547	0.0405627	0.13458	0.0105969	0.000861752	0.0523708	0.196746	0.0267405	0.0526388	0.334222	0.0646999	0.165219	0.144919	0.0996087	0.142204	0.253924	0.00585524	0.000330794	0.125792	0.0229661	0.028656	0.166246	0.0809201	0.0433042	0.123463	0.0529894	0.0723433	0.0298162	0.00430088	0.0184045	0.0670043	0.230377	0.890828	1.02729	1.471203	0.5287972	0.13094	0.371017	0.733937	1.36251	2.69529	7.63707	1.470009	0.3594319	0.2167901	0.00245119	0.0353864	0.0195157	0.00490826	0.046563	0.0481484	0.00311134	0.00619243	0.0195115	0.00509552	0.0207367	0.0150798	0.0723081	0.00759948	4.42748e-05	0.00337363	0.0100217	0.0332502	0.00261814	0.00021291	0.0129391	0.0486095	0.0066067	0.0130053	0.0825751	0.0159852	0.0408202	0.0358046	0.02461	0.0351339	0.0627361	0.00144663	8.17281e-05	0.0310791	0.00567417	0.00707996	0.0410738	0.0199927	0.010699	0.0305036	0.0130919	0.0178736	0.0073666	0.0010626	0.00454714	0.0165546	0.0569186	0.264399	0.735601	4.047488
972	-181.2763	-240.5632	59.28693	0.0104221	0.0261795	0.0030689	0.0083035	0.0113134	0.0373348	0.0265191	0.00351318	0.0084062	0.00210941	0.00249688	0.00501157	0.00738762	0.000367349	0.000239518	0.00105626	0.0080765	0.00246433	0.00718882	0.00171302	0.0126371	0.0165871	0.00506479	0.00823742	0.00974058	0.00174569	0.00216919	0.00634702	0.0028855	0.00736304	0.00549186	0.0130889	9.06949e-05	0.00294174	0.000208577	0.00888719	0.00414377	0.024302	0.0294777	0.000411892	0.00391799	0.00629735	0.00205396	0.0011672	0.00113593	0.00258513	0.00228425	3.34369	0.414078	1.230577	0.7694229	0.00241912	0.0529667	0.399864	2.50085	18.8798	413.374	4.356022	0.6252537	2.018754	0.0294047	0.0738626	0.00865856	0.0234274	0.0319195	0.105336	0.0748206	0.00991206	0.0237171	0.00595146	0.00704466	0.0141396	0.0208433	0.00103643	0.000675774	0.00298012	0.0227869	0.00695283	0.0202825	0.00483309	0.035654	0.0467988	0.0142897	0.023241	0.0274819	0.00492526	0.00612012	0.0179074	0.00814112	0.020774	0.0154947	0.0369288	0.000255885	0.00829978	0.000588477	0.0250742	0.0116912	0.0685654	0.0831679	0.00116211	0.0110542	0.0177673	0.00579503	0.00329311	0.00320489	0.00729365	0.00644476	0.384711	0.615289	0.3544355
1008	-190.6607	-246.3103	55.64955	0.0458423	0.0539562	0.0426683	0.012245	0.0595521	0.0959751	0.131368	0.0339656	0.00395145	0.135936	0.0632547	0.180888	0.276183	0.0042227	0.00200367	0.0229415	0.0178094	0.0569185	0.0564303	0.0935946	0.0554875	0.186684	0.0028666	0.153415	0.379965	0.170282	0.0145958	0.008519	0.079996	0.299158	0.180194	0.0538848	0.000328372	0.0976216	0.0438718	0.0230261	0.0971325	0.02624	0.0202414	0.119666	0.0044859	0.0290251	0.0118904	0.00203856	0.00510648	0.0123466	0.0939464	2.73958	0.565105	1.096088	0.9039119	0.00300298	0.0588567	0.413237	2.41992	16.9904	333.002	4.199692	0.8246709	1.211977	0.0128708	0.0151489	0.0119797	0.00343794	0.01672	0.0269463	0.0368834	0.0095363	0.00110942	0.0381657	0.0177596	0.0507867	0.0775419	0.00118558	0.000562558	0.00644113	0.00500023	0.0159806	0.0158435	0.0262779	0.0155789	0.0524139	0.000804836	0.0430732	0.10668	0.0478088	0.00409797	0.00239182	0.0224599	0.0839925	0.0505919	0.0151289	9.21949e-05	0.0274085	0.0123176	0.00646489	0.0272712	0.00736723	0.00568305	0.0335978	0.00125948	0.00814917	0.0033384	0.000572353	0.00143371	0.00346647	0.0263767	0.451956	0.548044	3.56172
