Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
13824	-189.3449	-248.5922	59.24733	0.0164067	0.00147889	0.0397819	0.056452	0.135331	0.121495	0.0303252	0.043754	0.0374247	0.0360017	0.0538777	0.102398	0.0549553	0.0294014	0.0702596	0.0869005	0.0397529	0.0279867	0.0349604	0.0149824	0.0736885	0.163259	0.0191816	0.0205973	0.0590732	0.0450019	0.0557546	0.223028	0.154981	0.0360283	0.0662555	0.0140145	0.00354296	0.0133112	0.121902	0.0446066	0.0143528	0.102391	0.0696497	0.0304985	0.0675929	0.0366176	0.0654345	0.0375911	0.0929727	0.0526474	0.126284	1.32463	0.918843	1.06696	0.9330403	0.019608	0.146965	0.549777	1.81892	6.80432	50.9996	2.842975	0.8744851	0.3604072	0.00576853	0.000519971	0.0139871	0.0198482	0.0475816	0.0427171	0.0106622	0.0153837	0.0131583	0.012658	0.0189431	0.0360025	0.019322	0.0103374	0.0247029	0.0305538	0.0139769	0.00983999	0.0122919	0.00526773	0.0259085	0.057401	0.00674415	0.00724189	0.0207698	0.0158224	0.019603	0.0784154	0.0544903	0.0126674	0.0232951	0.00492742	0.00124569	0.00468016	0.0428603	0.0156834	0.00504638	0.0360002	0.0244885	0.0107231	0.0237653	0.0128746	0.0230064	0.0132168	0.0326887	0.0185105	0.0444007	0.46652	0.53348	2.844184
13860	-184.951	-243.203	58.25204	0.00994143	0.000438755	0.0110825	0.0197557	0.0261266	0.0416242	0.0401578	0.0330648	0.0430766	0.026077	0.0221234	0.0354919	0.0269887	0.0114334	0.017599	0.0155176	0.0625763	0.0238452	0.0167825	0.0136889	0.0728887	0.0235473	0.0432617	0.0365952	0.0108812	0.0165725	0.0224597	0.0398122	0.0109824	0.00683487	0.0255862	0.00549005	0.0187252	0.0286721	0.0488622	0.0129985	0.00192312	0.0216417	0.0175869	0.0013076	0.127582	0.0238038	0.016694	0.0445021	0.0838791	0.00550583	0.0350098	4.21613	0.195969	1.312328	0.6876716	0.00617799	0.083674	0.461177	2.16836	11.9511	161.865	3.67808	0.5240088	5.378568	0.00764138	0.000337245	0.00851842	0.015185	0.0200819	0.031994	0.0308669	0.025415	0.0331104	0.0200438	0.0170049	0.0272805	0.0207446	0.00878819	0.0135273	0.0119275	0.0480987	0.0183284	0.0128997	0.0105219	0.0560252	0.0180994	0.0332527	0.0281285	0.00836371	0.0127383	0.0172635	0.0306013	0.00844151	0.00525356	0.0196666	0.00421988	0.0143929	0.0220385	0.0375575	0.00999115	0.00147819	0.0166347	0.013518	0.00100507	0.0980648	0.0182966	0.0128317	0.0342061	0.0644728	0.00423201	0.02691	0.343836	0.656164	1.300999
13896	-180.4774	-237.9994	57.52199	0.00129848	0.00121218	0.0103404	0.00825536	0.0482792	0.0326058	0.0120612	0.0317194	0.0058522	0.0159294	0.00455602	0.00420192	0.0161522	0.0101136	0.00334781	0.0057065	0.000555375	0.00767356	0.000354341	0.00887588	0.000476227	0.0132464	0.00356097	0.0067514	0.00910381	0.00424296	0.00674744	0.00117614	0.00401655	0.0183428	0.0324682	0.0152951	0.00852424	0.0108203	0.0224678	0.0228304	0.000302005	0.00180029	0.00681115	8.69859e-05	0.00226746	0.00395913	0.0118014	0.00414301	0.0128636	0.00152289	0.0100359	4.30642	0.173396	1.409493	0.5905072	0.000957671	0.0337079	0.34728	2.87952	29.6666	1044.2	5.026056	0.4189501	6.208944	0.00279389	0.00260822	0.0222491	0.0177628	0.103881	0.0701568	0.0259517	0.0682496	0.012592	0.0342748	0.00980305	0.00904115	0.0347543	0.0217611	0.00720339	0.0122785	0.00119498	0.016511	0.000762425	0.019098	0.00102468	0.028502	0.00766203	0.0145268	0.0195884	0.00912944	0.0145183	0.00253066	0.00864229	0.0394676	0.0698609	0.0329099	0.0183413	0.0232817	0.0483432	0.0491236	0.000649815	0.00387364	0.0146554	0.000187165	0.00487882	0.00851874	0.0253926	0.00891438	0.0276781	0.00327677	0.0215939	0.295254	0.704746	0.4647553
13932	-176.233	-238.3572	62.12422	0.0107267	0.0143731	0.00416409	0.0166741	0.01389	0.0175413	0.00449928	0.0274413	0.00460785	0.00341062	0.00334033	0.00675666	0.017192	0.00640502	0.00178479	0.00149873	0.002655	0.029547	0.00620686	0.0341531	0.00582556	0.0286668	0.0210819	0.00254817	0.00175241	0.000897064	0.0036444	0.0139911	0.00693178	0.00581395	0.034056	0.00966747	0.0249978	0.00720545	0.0190878	0.0391156	9.01698e-05	0.0101753	0.00279566	0.00062151	0.00808843	0.00891166	0.0203629	0.0158269	0.0284375	0.00562238	0.0446342	1.22702	0.943244	1.373473	0.6265268	0.00737174	0.0912028	0.473742	2.11085	10.9646	135.653	3.550342	0.4561624	0.3252139	0.0179462	0.0240467	0.00696665	0.0278963	0.0232383	0.0293472	0.00752744	0.0459102	0.00770906	0.00570608	0.00558848	0.0113041	0.0287628	0.0107158	0.00298601	0.00250741	0.0044419	0.049433	0.0103843	0.0571392	0.00974633	0.0479604	0.0352706	0.00426316	0.00293183	0.00150082	0.00609719	0.0234075	0.0115971	0.00972691	0.0569767	0.016174	0.0418221	0.0120549	0.0319345	0.0654415	0.000150857	0.0170236	0.00467723	0.00103981	0.0135322	0.0149095	0.0340677	0.0264789	0.0475768	0.00940641	0.0746744	0.313263	0.686737	0.5977179
13968	-174.9624	-238.4587	63.49625	0.0362336	0.0131946	0.0119415	0.0483121	0.0183836	0.11116	0.0128866	0.0069526	0.0185346	0.0183395	0.0245781	0.0216845	0.0593805	0.0158615	0.0213936	0.028819	0.00359373	0.0433782	0.0189776	0.0280379	0.0239038	0.031879	0.0177128	0.00222995	0.0805247	0.000116483	0.0238203	0.0142293	0.044444	0.0367131	0.0164	0.0193965	0.00789021	0.019963	0.00864799	0.0119108	0.0585736	0.0142386	0.00747153	0.00458914	0.00251486	0.0139786	0.0177015	0.0136979	0.0252955	0.0115053	0.0599451	0.596902	1.10077	1.308059	0.6919407	0.0519184	0.236297	0.637574	1.56844	4.23196	19.261	2.138897	0.5289827	0.1355642	0.0314818	0.0114642	0.0103754	0.0419763	0.0159728	0.096582	0.0111966	0.00604082	0.016104	0.0159344	0.0213549	0.0188407	0.0515932	0.0137814	0.018588	0.0250396	0.00312244	0.0376894	0.0164888	0.024361	0.020769	0.0276983	0.0153899	0.00193751	0.0699645	0.000101207	0.0206965	0.0123632	0.0386155	0.0318984	0.0142493	0.0168528	0.00685547	0.017345	0.00751387	0.0103488	0.0508921	0.0123713	0.00649169	0.00398731	0.00218506	0.0121454	0.0153801	0.0119016	0.0219782	0.00999647	0.0520838	0.34597	0.65403	1.150937
14004	-166.1419	-227.1151	60.97328	0.00875488	0.00946633	0.0735889	0.0669706	0.109886	0.195526	0.000894386	0.0514315	0.0522559	0.00298652	0.0170433	0.0312879	0.144726	0.0202885	0.0111522	0.0275511	0.0709369	0.107462	0.0293248	0.0748099	0.0832306	0.0295868	0.0127948	0.00441632	0.115767	8.00919e-05	0.0586977	0.0185318	0.143917	0.0105316	0.00633232	0.00293279	0.0332959	0.0385705	0.0306375	0.0105993	0.011936	0.0153283	0.00198783	0.0338879	0.0264696	0.0485212	0.0771575	0.0438985	0.00778786	0.0210831	0.0528035	1.90959	0.772602	1.238782	0.7612181	0.043318	0.216321	0.620245	1.61227	4.62275	23.0851	2.269849	0.6144892	0.6179089	0.00427667	0.0046242	0.0359474	0.0327144	0.0536783	0.0955126	0.000436898	0.0251238	0.0255265	0.00145888	0.00832545	0.0152838	0.0706972	0.00991073	0.00544771	0.0134584	0.0346519	0.0524942	0.0143249	0.0365439	0.0406573	0.0144528	0.00625012	0.00215733	0.0565508	3.91241e-05	0.0286732	0.00905258	0.0703017	0.00514459	0.00309327	0.00143264	0.0162647	0.0188413	0.0149661	0.00517764	0.00583059	0.00748769	0.000971033	0.0165539	0.0129301	0.0237021	0.0376906	0.0214439	0.00380429	0.0102989	0.0257939	0.380609	0.619391	2.047127
14040	-178.4588	-239.0754	60.61656	0.00582181	0.0228	0.0524586	0.0425804	0.0133652	0.0450466	0.00927879	0.0154752	0.0102281	0.0201547	0.066125	0.0169811	0.0737914	0.0217743	0.0394597	0.149916	0.0308318	0.0237482	0.0575979	0.0667919	0.012058	0.00497881	0.00485387	0.0597863	0.0756347	0.00198653	0.00893557	0.120606	0.233214	0.0536222	0.0340189	0.0398295	0.00501599	0.010645	0.000874303	0.0244097	0.0589022	0.0178888	0.00525128	0.0458679	0.0586647	0.00171237	0.0290571	0.085913	0.00395704	0.0599049	0.0389243	0.885654	1.02859	1.459608	0.540392	0.00356298	0.0639754	0.424129	2.35777	15.631	280.664	4.076053	0.3702309	0.21526	0.00309549	0.0121229	0.0278925	0.0226402	0.00710637	0.0239515	0.00493359	0.00822824	0.00543836	0.0107164	0.035159	0.00902895	0.0392353	0.0115775	0.020981	0.0797111	0.0163934	0.0126271	0.0306251	0.0355136	0.00641133	0.00264726	0.00258083	0.0317887	0.0402154	0.00105625	0.00475109	0.0641267	0.124001	0.0285112	0.018088	0.0211776	0.00266703	0.00566003	0.000464872	0.0129788	0.0313186	0.0095116	0.00279214	0.0243882	0.0311924	0.000910478	0.0154498	0.0456804	0.00210398	0.0318518	0.0206963	0.270196	0.729804	1.88074
14076	-175.7885	-237.581	61.7925	0.00125785	0.0049214	0.00379872	0.00915887	0.0135032	0.00924258	0.00592726	0.00860843	0.00350612	0.00422955	0.0119266	0.000814365	0.0200402	0.00270679	0.00375844	0.0139182	0.0036186	0.000378142	0.00956796	0.0107473	0.0123306	0.0163849	0.00179041	0.0114769	0.00393672	0.0076582	0.000102671	0.00173989	0.0425654	0.0052637	0.025198	0.0165972	0.00559853	0.0068333	0.0101394	0.000829199	0.022755	0.0093298	0.00238112	0.0187572	0.0225411	0.00282592	0.000771066	0.0162676	0.00296762	0.00437904	0.00504748	1.7586	0.81035	1.193458	0.8065422	0.0128622	0.119649	0.515614	1.93944	8.3578	77.7473	3.147854	0.6758029	0.5425428	0.00300851	0.0117709	0.00908569	0.021906	0.0322968	0.0221062	0.0141767	0.0205895	0.00838588	0.0101161	0.0285258	0.00194778	0.0479317	0.00647406	0.00898936	0.0332894	0.00865488	0.000904433	0.0228844	0.0257053	0.029492	0.039189	0.00428227	0.0274502	0.00941578	0.0183167	0.000245565	0.00416144	0.101807	0.0125896	0.0602681	0.0396968	0.0133905	0.0163437	0.0242513	0.00198326	0.054425	0.0223148	0.00569511	0.0448632	0.0539132	0.00675898	0.00184422	0.0389086	0.00709789	0.0104737	0.0120725	0.403271	0.596729	0.4180987
14112	-175.0907	-237.245	62.15433	0.0442486	0.0124758	0.0397328	0.0479366	0.181219	0.0341886	0.114818	0.0338607	0.0815577	0.00493868	0.0192483	0.0459573	0.0693263	0.0485557	0.00104235	0.165477	0.0221472	0.152182	0.0681566	0.00434456	0.165524	0.0424438	0.0232373	0.0154924	0.0582109	0.0326625	0.0841949	0.0469384	0.120597	0.0156782	0.0587966	0.0778714	0.0385414	0.0488783	0.0247137	0.0801769	0.0434679	0.126285	0.0260732	0.0525711	0.18974	0.00570351	0.0186679	0.116371	0.0283942	0.0247595	0.0424002	1.22549	0.943628	1.792013	0.207987	0.120949	0.356929	0.725127	1.37907	2.80167	8.26797	1.527402	0.1160633	0.3246746	0.0158042	0.00445594	0.0141913	0.0171214	0.0647255	0.0122111	0.0410093	0.0120939	0.0291298	0.00176394	0.00687486	0.0164145	0.0247611	0.0173425	0.000372294	0.059103	0.00791026	0.0543547	0.0243433	0.00155174	0.0591198	0.0151595	0.00829961	0.0055334	0.0207911	0.011666	0.0300717	0.0167649	0.0430735	0.00559976	0.0210003	0.0278132	0.0137658	0.0174578	0.00882692	0.0286366	0.0155253	0.0451048	0.00931252	0.0187767	0.067769	0.00203711	0.00666756	0.0415639	0.0101415	0.00884331	0.015144	0.103993	0.896007	2.799804
14148	-174.6917	-236.2299	61.53812	0.0330589	0.0117624	0.00357208	0.0568055	0.0837039	0.055733	0.0906524	0.0422668	0.0378792	0.037967	0.0130667	0.0182988	0.0887936	0.0101602	0.0024932	0.0735627	0.0447511	0.0531884	0.0250611	0.00142026	0.0408703	0.0325007	0.0342948	0.021704	0.00828712	0.016522	0.0698102	0.0224572	0.108447	0.00160288	0.0081843	0.0467267	0.00773725	0.0178597	0.0437138	0.0386625	0.00968313	0.0682278	0.145662	0.0131258	0.00415327	0.00453365	0.0358615	0.0145103	0.0049535	0.0309473	0.0027308	1.80126	0.799685	1.181315	0.8186853	0.0430993	0.215788	0.619768	1.61351	4.63417	23.2022	2.273508	0.693029	0.5631152	0.0201829	0.00718109	0.0021808	0.0346805	0.0511023	0.0340257	0.0553445	0.0258044	0.0231257	0.0231794	0.00797739	0.0111716	0.0542096	0.00620295	0.00152213	0.044911	0.0273212	0.0324722	0.0153001	0.000867089	0.0249519	0.0198421	0.0209374	0.0132506	0.00505939	0.0100869	0.04262	0.0137104	0.0662086	0.000978581	0.00499662	0.0285272	0.00472369	0.0109036	0.0266878	0.0236039	0.00591168	0.0416539	0.0889283	0.00801349	0.00253562	0.00276785	0.0218939	0.00885873	0.00302418	0.0188938	0.00166719	0.409343	0.590657	1.637967
14184	-188.7475	-248.4074	59.65988	0.0100328	0.000897096	0.00521947	0.00127637	0.0654733	0.232534	0.00829054	0.00744646	0.00931585	0.0633476	0.0278636	0.0376502	0.0237037	0.00259538	0.0184249	0.0848623	0.0393581	0.025289	0.00362984	0.0209637	0.0444936	0.0148199	0.0161985	0.013723	0.023686	0.00482814	0.0770003	0.0431398	0.215238	0.00466586	0.0201415	0.0180893	0.0192084	0.0767297	0.0277913	0.00215947	0.0232843	0.0167291	0.0123675	0.00990008	0.00970484	0.0100899	0.0186802	0.0105596	0.0929188	0.00695153	0.000103446	2.85295	0.536763	1.207449	0.7925505	0.0075542	0.0922969	0.475508	2.10302	10.8346	132.377	3.532663	0.656384	1.328775	0.00659453	0.000589661	0.00343076	0.000838955	0.0430356	0.152845	0.00544937	0.00489455	0.0061233	0.0416383	0.0183148	0.0247475	0.0155804	0.00170594	0.0121107	0.05578	0.02587	0.0166225	0.00238589	0.0137795	0.0292456	0.00974114	0.0106473	0.0090201	0.0155688	0.00317354	0.0506122	0.0283558	0.141476	0.00306687	0.013239	0.0118901	0.0126257	0.0504344	0.0182672	0.00141942	0.0153048	0.010996	0.00812917	0.00650732	0.00637899	0.00663206	0.0122785	0.0069408	0.0610755	0.00456924	6.79952e-05	0.396275	0.603725	1.521376
14220	-192.9008	-252.2926	59.3918	0.00760078	0.00255	0.005727	0.00692596	0.00950125	0.11578	0.0297557	0.0388734	0.00278613	0.0161047	0.0653388	0.0133124	0.0519253	0.00894342	0.010803	0.0980178	0.0458179	0.0279546	0.0224599	0.0132234	0.0471643	0.0380435	0.0154576	0.00414611	0.0758056	0.142766	0.177539	0.0214967	0.0294525	0.0391298	0.0344148	0.0171483	0.0156457	0.0427259	0.0173857	0.00293194	0.0186869	0.0378176	0.052718	0.00076299	0.00812674	0.0665637	0.00361797	0.0399844	0.013197	0.0429368	9.50236e-05	3.85554	0.286115	1.385186	0.6148138	0.0175936	0.139397	0.540783	1.84917	7.17373	56.8389	2.921358	0.4438492	3.368878	0.00475298	0.00159459	0.00358125	0.00433099	0.00594139	0.0724004	0.0186071	0.0243086	0.00174224	0.0100707	0.0408582	0.00832461	0.0324704	0.00559257	0.00675541	0.0612933	0.0286512	0.0174808	0.0140448	0.00826896	0.0294931	0.0237896	0.00966605	0.00259268	0.0474033	0.0892755	0.11102	0.0134425	0.0184175	0.024469	0.0215205	0.0107233	0.00978369	0.0267177	0.0108717	0.00183342	0.0116855	0.0236484	0.032966	0.000477119	0.00508188	0.0416242	0.00226242	0.0250033	0.00825245	0.0268496	5.94209e-05	0.307407	0.692593	1.599161
14256	-197.6795	-256.7613	59.08183	0.0398708	0.0322908	0.0465342	0.00144539	0.0470468	0.0714847	0.0537819	0.00881193	0.0359617	0.0489866	0.126312	0.0460054	0.189045	0.0149006	0.0318509	0.292756	0.0446578	0.0106274	0.0274817	0.051524	0.0661786	0.0115957	0.109819	0.0178931	0.105895	0.143767	0.145188	0.14206	0.0231857	0.0582311	0.0571377	0.0137517	0.00174982	0.0315251	0.13854	0.00707713	0.0966176	0.128113	0.218006	0.0281231	0.0561817	0.091615	0.00824738	0.092645	0.0454627	0.0850405	0.0193558	2.37376	0.656561	1.200404	0.7995965	0.0685442	0.270583	0.665102	1.50353	3.69573	14.5891	1.938024	0.6661064	0.90386	0.0125999	0.0102045	0.0147056	0.000456769	0.0148676	0.0225904	0.016996	0.00278473	0.0113645	0.0154806	0.0399168	0.0145385	0.0597415	0.00470886	0.0100655	0.0925161	0.0141127	0.00335846	0.00868472	0.0162825	0.0209136	0.00366446	0.0347048	0.00565455	0.0334646	0.0454329	0.0458819	0.0448935	0.00732711	0.0184021	0.0180565	0.00434577	0.000552974	0.0099625	0.0437812	0.0022365	0.0305329	0.0404859	0.0688938	0.00888741	0.0177544	0.028952	0.00260632	0.0292775	0.014367	0.0268743	0.00611679	0.399798	0.600202	3.164378
14292	-184.0874	-243.5745	59.48702	0.0102561	0.000242735	0.00480644	0.0174894	0.0588537	0.125114	0.0277942	0.033991	0.0440461	0.0976002	0.119711	0.0045683	0.0828978	0.0158349	0.0145612	0.0409127	0.0467105	0.0122192	0.031615	0.193449	0.0304255	0.0905952	0.0462871	0.0308885	0.0732625	0.0208614	0.0190369	0.0571657	0.102415	0.02157	0.0111845	0.0148349	0.000606958	0.0462345	0.0232639	0.057369	0.0152247	0.0377225	0.00958875	0.0277304	0.0225385	0.0239993	0.022001	0.0597633	0.0291924	0.0157115	0.0670405	3.22992	0.442519	1.548341	0.4516587	0.0094084	0.102726	0.491657	2.03394	9.73468	106.288	3.37395	0.2917049	1.824737	0.00523489	0.000123896	0.00245328	0.00892685	0.0300399	0.0638601	0.0141866	0.0173495	0.0224818	0.0498167	0.0611022	0.00233173	0.0423124	0.0080824	0.00743229	0.0208825	0.0238418	0.00623685	0.0161368	0.0987394	0.0155296	0.0462412	0.0236257	0.015766	0.0373943	0.010648	0.00971672	0.0291783	0.0522742	0.0110097	0.00570873	0.00757194	0.000309801	0.0235988	0.0118743	0.029282	0.00777093	0.0192541	0.00489425	0.014154	0.011504	0.0122496	0.0112296	0.0305041	0.0149003	0.00801941	0.0342185	0.225829	0.774171	1.959187
14328	-166.7739	-230.6259	63.85194	0.00110166	0.00119048	0.0441355	0.117622	0.0540138	0.106053	0.00175701	0.0122129	0.00342638	0.0179413	0.0301878	0.00594334	0.0304842	0.0309144	0.00802381	0.0496319	0.0271286	0.00193516	0.00212136	0.019835	0.00315578	0.0444221	0.00609226	0.0406959	0.0353533	0.0140412	0.0415306	0.0570604	0.0184102	0.0105576	0.0487465	0.0272582	0.00521169	0.0171079	0.0582731	0.0624668	0.147179	0.0166461	0.00602585	0.0118737	0.0479865	0.0695422	0.0059043	0.0356139	0.0469005	0.0174844	0.0214395	0.0901859	1.22745	1.638632	0.3613676	0.0309113	0.183496	0.589203	1.69721	5.44971	32.3506	2.513846	0.22053	0.01836849	0.00074304	0.000802944	0.0297682	0.0793329	0.0364308	0.0715301	0.00118506	0.00823726	0.002311	0.0121009	0.0203609	0.00400862	0.0205608	0.0208509	0.00541184	0.0334754	0.0182975	0.00130521	0.0014308	0.0133782	0.00212849	0.0299615	0.00410906	0.0274483	0.0238449	0.00947042	0.0280113	0.0384857	0.0124172	0.00712081	0.0328782	0.0183849	0.00351514	0.0115388	0.0393036	0.0421322	0.0992682	0.0112273	0.00406427	0.00800848	0.0323656	0.0469043	0.00398229	0.0240206	0.0316331	0.0117928	0.0144604	0.180684	0.819316	1.482639
14364	-172.7529	-236.1078	63.35496	0.0107557	0.000279481	0.0156013	0.0311851	0.0296713	0.0189339	0.00162246	0.0125558	0.00338158	0.0151744	0.0136597	0.00398942	0.0389062	0.00198647	0.0024621	0.00055238	0.00349429	0.0077552	0.0170229	0.00955098	0.0162666	0.0202327	0.00587882	0.0146717	0.0173139	0.00737408	0.0073876	0.0153754	0.000998851	0.000398613	0.0137276	0.00340568	0.00351607	0.000656795	0.0102887	0.00316208	0.0106022	0.0142085	0.0047081	0.00601102	0.00820377	0.0103333	0.0238617	0.00348505	0.0277264	0.00401123	0.0019169	0.494538	1.12637	1.200621	0.7993788	0.0256656	0.167586	0.572765	1.74592	5.9671	38.9626	2.648314	0.6658043	0.109764	0.0217609	0.000565449	0.0315646	0.0630939	0.0600312	0.0383073	0.00328258	0.0254031	0.00684165	0.030701	0.0276365	0.00807144	0.0787154	0.00401905	0.00498135	0.00111758	0.00706969	0.0156904	0.0344409	0.0193236	0.0329108	0.040935	0.0118941	0.029684	0.0350297	0.0149193	0.0149467	0.0311077	0.00202089	0.000806478	0.0277739	0.00689041	0.00711374	0.00132883	0.0208161	0.00639756	0.0214505	0.0287468	0.00952548	0.0121616	0.0165979	0.0209064	0.0482773	0.007051	0.0560962	0.00811556	0.00387829	0.399689	0.600311	0.4942641
14400	-180.8963	-243.8738	62.97749	0.00519684	0.00296817	0.0223316	0.0018527	0.0671003	0.0720771	0.00492066	0.0241559	0.00489891	0.0303838	0.0580516	0.00721717	0.0319546	0.00270705	0.00977104	0.00983593	0.0178639	0.01775	0.0586499	0.0345005	0.00812894	0.0172378	0.0303114	0.0436871	0.0559459	0.0540546	0.0299925	0.058527	0.0106174	0.0394148	0.0904783	0.00184579	0.00661129	0.00497488	0.037373	0.00937875	0.0166994	0.0897648	0.0113952	0.0249685	0.0145891	0.00711105	0.0475551	0.0388586	0.0437677	0.0164462	0.0055746	0.64043	1.08989	1.24431	0.7556904	0.0402791	0.208782	0.613419	1.63021	4.78968	24.8268	2.322442	0.607317	0.1469021	0.00399912	0.00228409	0.0171848	0.0014257	0.0516356	0.0554654	0.00378659	0.0185886	0.00376985	0.0233812	0.0446724	0.00555381	0.02459	0.00208315	0.00751909	0.00756903	0.0137467	0.0136592	0.0451328	0.0265491	0.00625545	0.013265	0.0233254	0.0336185	0.043052	0.0415965	0.0230801	0.0450382	0.00817038	0.0303308	0.0696256	0.00142039	0.00508757	0.00382831	0.0287596	0.00721721	0.0128507	0.0690765	0.00876892	0.019214	0.0112268	0.00547215	0.036595	0.0299028	0.0336805	0.0126558	0.00428981	0.377845	0.622155	1.299497
14436	-184.781	-245.4744	60.69335	0.0929004	0.025797	0.000375816	0.00577422	0.103963	0.458165	0.0166689	0.175152	0.0602492	0.020277	0.039443	0.00464038	0.210599	0.0720508	0.0158294	0.0186372	0.0702365	0.0362298	0.127396	0.0522131	0.157453	0.15063	0.187449	0.096626	0.0650096	0.0169123	0.0137189	0.181689	0.0618324	0.0736112	0.129753	0.108986	0.00119359	0.0349357	0.0641405	0.00722621	0.00533015	0.0122937	0.0222679	0.0720765	0.0203812	0.00474098	0.0039393	0.310206	0.133145	0.0209917	0.0167731	0.254789	1.1863	1.452927	0.5470726	0.0778209	0.287862	0.678072	1.47477	3.47388	12.85	1.846245	0.3765313	0.053694	0.0259505	0.00720605	0.000104979	0.00161295	0.0290408	0.127982	0.00465623	0.0489264	0.0168298	0.00566412	0.0110179	0.00129623	0.0588281	0.0201264	0.00442172	0.00520606	0.0196196	0.0101203	0.0355863	0.014585	0.0439823	0.0420764	0.0523612	0.0269912	0.0181596	0.00472422	0.0038322	0.0507523	0.0172721	0.0205623	0.0362449	0.0304439	0.000333413	0.00975883	0.0179168	0.00201854	0.00148891	0.00343409	0.00622024	0.0201336	0.00569322	0.00132433	0.00110039	0.086652	0.0371923	0.00586376	0.00468534	0.273536	0.726464	3.57991
14472	-178.6896	-240.7736	62.08402	0.0282898	0.00495104	0.0347837	0.0331758	0.180154	0.0508025	0.0242864	0.0536134	0.0415213	0.0221238	0.0695779	0.00453827	0.0937509	0.0282729	0.0242738	0.0317864	0.0223521	0.0214046	0.0330698	0.15121	0.0687127	0.0841689	0.00706426	0.0885079	0.163887	0.00252504	0.0761829	0.0557329	0.0711369	0.0182369	0.0291426	0.0314386	0.0256968	0.00601113	0.00359032	0.0309932	0.00815751	0.00736228	0.0167327	0.00493845	0.0290345	0.0510359	0.0135496	0.0682123	0.0506411	0.0471932	0.0495379	0.98649	1.00338	1.390894	0.6091061	0.0531177	0.238944	0.639793	1.563	4.18508	18.8261	2.122384	0.4379242	0.2457922	0.0137105	0.0023995	0.0168578	0.0160785	0.087311	0.0246212	0.0117703	0.0259835	0.0201231	0.0107222	0.0337207	0.00219945	0.045436	0.0137024	0.0117642	0.0154051	0.0108328	0.0103737	0.0160271	0.0732831	0.0333013	0.0407921	0.00342367	0.042895	0.0794271	0.00122375	0.0369217	0.0270107	0.0344762	0.00883845	0.0141239	0.0152366	0.0124539	0.00291327	0.00174003	0.0150207	0.0039535	0.0035681	0.00810944	0.0023934	0.0140715	0.0247344	0.00656676	0.0330588	0.024543	0.022872	0.0240083	0.304553	0.695447	2.063362
